mathnorm,s_class,s_school,enrollment,classsize,female,class_id
1.543525,.4782609,.4700855,117,23,0,33
-1.68513,.4782609,.4700855,117,23,0,33
.5791221,.4782609,.4700855,117,23,1,33
1.543525,.4782609,.4700855,117,23,0,33
.1807815,.4782609,.4700855,117,23,1,33
.075955,.4782609,.4700855,117,23,0,33
-1.181962,.4782609,.4700855,117,23,0,33
1.291942,.3571429,.4700855,117,14,1,34
-.3643161,.3571429,.4700855,117,14,1,34
1.061324,.3571429,.4700855,117,14,0,34
1.061324,.3571429,.4700855,117,14,0,34
.7258791,.3571429,.4700855,117,14,0,34
2.445033,.3571429,.4700855,117,14,1,34
-.5530037,.3571429,.4700855,117,14,0,34
-.0288714,.3571429,.4700855,117,14,1,34
.432365,.3571429,.4700855,117,14,0,34
.075955,.3571429,.4700855,117,14,0,34
1.899935,.3571429,.4700855,117,14,1,34
.075955,.65,.5238096,63,20,0,35
-.0288714,.65,.5238096,63,20,1,35
.1807815,.65,.5238096,63,20,1,35
-.2594897,.65,.5238096,63,20,0,35
.7258791,.65,.5238096,63,20,1,35
.432365,.65,.5238096,63,20,0,35
.8936014,.65,.5238096,63,20,1,35
.8936014,.65,.5238096,63,20,1,35
-.0288714,.65,.5238096,63,20,0,35
.075955,.65,.5238096,63,20,1,35
-.3643161,.65,.5238096,63,20,0,35
.432365,.65,.5238096,63,20,0,35
1.543525,.65,.5238096,63,20,0,35
2.445033,.65,.5238096,63,20,1,35
.5791221,.65,.5238096,63,20,1,35
-.5530037,.65,.5238096,63,20,1,35
.432365,.65,.5238096,63,20,1,35
-.8674831,.65,.5238096,63,20,1,35
-.3643161,.65,.5238096,63,20,1,35
-.5530037,.5263158,.5238096,63,19,1,36
-.0288714,.5263158,.5238096,63,19,0,36
.1807815,.5263158,.5238096,63,19,1,36
-.0288714,.5263158,.5238096,63,19,0,36
-1.412581,.5263158,.5238096,63,19,1,36
-.6578302,.5263158,.5238096,63,19,0,36
-.5530037,.5263158,.5238096,63,19,0,36
-.1546632,.5263158,.5238096,63,19,0,36
-.5530037,.5263158,.5238096,63,19,1,36
-.7626567,.5263158,.5238096,63,19,1,36
-.3643161,.5263158,.5238096,63,19,1,36
.3065732,.5263158,.5238096,63,19,0,36
-1.412581,.5263158,.5238096,63,19,1,36
-.3643161,.5263158,.5238096,63,19,0,36
.8936014,.5263158,.5238096,63,19,0,36
-.3643161,.5263158,.5238096,63,19,1,36
-.7626567,.5263158,.5238096,63,19,0,36
.7258791,.3333333,.5238096,63,12,0,37
-.2594897,.3333333,.5238096,63,12,1,37
-.7626567,.3333333,.5238096,63,12,0,37
.075955,.3333333,.5238096,63,12,0,37
-1.68513,.3333333,.5238096,63,12,0,37
.075955,.3333333,.5238096,63,12,0,37
-.0288714,.3333333,.5238096,63,12,1,37
-.5530037,.3333333,.5238096,63,12,0,37
-.2594897,.3333333,.5238096,63,12,1,37
-.8674831,.3333333,.5238096,63,12,1,37
.432365,.3333333,.5238096,63,12,0,37
2.445033,.3333333,.5238096,63,12,0,37
.5791221,.5,.5238096,63,12,1,38
-.0288714,.5,.5238096,63,12,0,38
.7258791,.5,.5238096,63,12,0,38
.5791221,.5,.5238096,63,12,0,38
.075955,.5,.5238096,63,12,0,38
-.2594897,.5,.5238096,63,12,1,38
-1.181962,.5,.5238096,63,12,0,38
-.3643161,.5,.5238096,63,12,1,38
.7258791,.5,.5238096,63,12,1,38
.3065732,.5,.5238096,63,12,1,38
-.0288714,.5,.5238096,63,12,0,38
.7258791,.5,.5238096,63,12,1,38
-1.412581,.5238096,.4545455,55,21,0,39
-1.077136,.5238096,.4545455,55,21,0,39
-.4691426,.5238096,.4545455,55,21,1,39
-1.307754,.5238096,.4545455,55,21,1,39
-.0288714,.5238096,.4545455,55,21,1,39
-.5530037,.5238096,.4545455,55,21,1,39
1.291942,.5238096,.4545455,55,21,0,39
-.1546632,.5238096,.4545455,55,21,1,39
-.9723096,.5238096,.4545455,55,21,0,39
.3065732,.5238096,.4545455,55,21,0,39
-.0288714,.5238096,.4545455,55,21,1,39
1.061324,.5238096,.4545455,55,21,1,39
-.7626567,.5238096,.4545455,55,21,1,39
2.445033,.5238096,.4545455,55,21,0,39
.7258791,.5238096,.4545455,55,21,0,39
.5791221,.5238096,.4545455,55,21,1,39
-.0288714,.5238096,.4545455,55,21,0,39
-.3643161,.5238096,.4545455,55,21,1,39
.075955,.5238096,.4545455,55,21,0,39
-.9723096,.5238096,.4545455,55,21,0,39
2.445033,.5238096,.4545455,55,21,1,39
2.445033,.3846154,.4545455,55,13,0,40
.432365,.3846154,.4545455,55,13,0,40
-.2594897,.3846154,.4545455,55,13,1,40
1.899935,.3846154,.4545455,55,13,1,40
1.543525,.3846154,.4545455,55,13,1,40
.7258791,.3846154,.4545455,55,13,0,40
.8936014,.3846154,.4545455,55,13,0,40
.3065732,.3846154,.4545455,55,13,0,40
-.5530037,.3846154,.4545455,55,13,0,40
1.899935,.3846154,.4545455,55,13,1,40
.8936014,.3846154,.4545455,55,13,1,40
.7258791,.3846154,.4545455,55,13,0,40
.432365,.3846154,.4545455,55,13,0,40
2.445033,.4285714,.4545455,55,21,1,41
-1.538373,.4285714,.4545455,55,21,0,41
-.0288714,.4285714,.4545455,55,21,1,41
-.1546632,.4285714,.4545455,55,21,0,41
1.061324,.4285714,.4545455,55,21,1,41
-.9723096,.4285714,.4545455,55,21,1,41
-1.181962,.4285714,.4545455,55,21,0,41
-.9723096,.4285714,.4545455,55,21,0,41
-.8674831,.4285714,.4545455,55,21,0,41
-.3643161,.4285714,.4545455,55,21,1,41
-.7626567,.4285714,.4545455,55,21,0,41
-.6578302,.4285714,.4545455,55,21,0,41
-.7626567,.4285714,.4545455,55,21,0,41
.5791221,.4285714,.4545455,55,21,1,41
-1.181962,.4285714,.4545455,55,21,0,41
.432365,.4285714,.4545455,55,21,1,41
-.5530037,.4285714,.4545455,55,21,0,41
-.7626567,.4285714,.4545455,55,21,0,41
.3065732,.4285714,.4545455,55,21,1,41
-.9723096,.4285714,.4545455,55,21,0,41
1.543525,.3076923,.5185185,54,13,0,42
.432365,.3076923,.5185185,54,13,0,42
1.543525,.3076923,.5185185,54,13,0,42
1.061324,.3076923,.5185185,54,13,0,42
.8936014,.3076923,.5185185,54,13,1,42
.5791221,.3076923,.5185185,54,13,1,42
2.445033,.3076923,.5185185,54,13,1,42
1.899935,.3076923,.5185185,54,13,0,42
-.5530037,.3076923,.5185185,54,13,0,42
2.445033,.3076923,.5185185,54,13,0,42
2.9482,.3076923,.5185185,54,13,0,42
.3065732,.3076923,.5185185,54,13,1,42
-.0288714,.5789474,.5185185,54,19,1,43
1.543525,.5789474,.5185185,54,19,1,43
.075955,.5789474,.5185185,54,19,1,43
.5791221,.5789474,.5185185,54,19,1,43
.432365,.5789474,.5185185,54,19,1,43
-.0288714,.5789474,.5185185,54,19,0,43
-.2594897,.5789474,.5185185,54,19,0,43
.8936014,.5789474,.5185185,54,19,0,43
.3065732,.5789474,.5185185,54,19,0,43
.075955,.5789474,.5185185,54,19,1,43
1.543525,.5789474,.5185185,54,19,0,43
1.899935,.5789474,.5185185,54,19,1,43
1.291942,.5789474,.5185185,54,19,0,43
.3065732,.5789474,.5185185,54,19,0,43
1.543525,.5789474,.5185185,54,19,1,43
1.899935,.5789474,.5185185,54,19,1,43
-.5530037,.5789474,.5185185,54,19,0,43
1.061324,.5789474,.5185185,54,19,1,43
1.291942,.5909091,.5185185,54,22,1,44
-.5530037,.5909091,.5185185,54,22,0,44
-.9723096,.5909091,.5185185,54,22,0,44
-.6578302,.5909091,.5185185,54,22,0,44
1.543525,.5909091,.5185185,54,22,0,44
-.5530037,.5909091,.5185185,54,22,1,44
-.3643161,.5909091,.5185185,54,22,0,44
1.061324,.5909091,.5185185,54,22,1,44
1.291942,.5909091,.5185185,54,22,1,44
-.5530037,.5909091,.5185185,54,22,1,44
.7258791,.5909091,.5185185,54,22,0,44
1.899935,.5909091,.5185185,54,22,1,44
1.291942,.5909091,.5185185,54,22,1,44
-.4691426,.5909091,.5185185,54,22,1,44
-1.412581,.5909091,.5185185,54,22,0,44
-.2594897,.5909091,.5185185,54,22,1,44
-.6578302,.5909091,.5185185,54,22,1,44
-1.181962,.5909091,.5185185,54,22,1,44
1.899935,.5909091,.5185185,54,22,0,44
.432365,.5909091,.5185185,54,22,0,44
.432365,.5909091,.5185185,54,22,1,44
-1.307754,.4,.4935065,77,15,1,45
-.6578302,.4,.4935065,77,15,0,45
-.1546632,.4,.4935065,77,15,1,45
-.7626567,.4,.4935065,77,15,0,45
.7258791,.4,.4935065,77,15,1,45
-1.307754,.4,.4935065,77,15,0,45
-.8674831,.4,.4935065,77,15,0,45
-.7626567,.4,.4935065,77,15,1,45
-1.077136,.4,.4935065,77,15,0,45
-.0288714,.4,.4935065,77,15,1,45
-1.181962,.4,.4935065,77,15,0,45
-1.307754,.4,.4935065,77,15,0,45
-.1546632,.4,.4935065,77,15,1,45
-.5530037,.4,.4935065,77,25,1,46
.3065732,.4,.4935065,77,25,1,46
-.0288714,.4,.4935065,77,25,1,46
-1.412581,.4,.4935065,77,25,0,46
-.6578302,.4,.4935065,77,25,0,46
.8936014,.4,.4935065,77,25,0,46
-.7626567,.4,.4935065,77,25,0,46
-.9723096,.4,.4935065,77,25,1,46
-.1546632,.4,.4935065,77,25,1,46
-.6578302,.4,.4935065,77,25,0,46
-.4691426,.4,.4935065,77,25,0,46
-.3643161,.4,.4935065,77,25,1,46
-.4691426,.4,.4935065,77,25,0,46
-3.068839,.4,.4935065,77,25,1,46
-1.181962,.4,.4935065,77,25,1,46
-1.181962,.4,.4935065,77,25,0,46
-.5530037,.4,.4935065,77,25,1,46
-1.077136,.4,.4935065,77,25,0,46
-.0288714,.4,.4935065,77,25,0,46
.5791221,.4,.4935065,77,25,1,46
-.2594897,.4,.4935065,77,25,0,46
1.899935,.6190476,.4935065,77,21,0,47
-1.412581,.6190476,.4935065,77,21,1,47
-.7626567,.6190476,.4935065,77,21,1,47
-1.181962,.6190476,.4935065,77,21,0,47
-.3643161,.6190476,.4935065,77,21,0,47
-.6578302,.6190476,.4935065,77,21,1,47
.1807815,.6190476,.4935065,77,21,0,47
-.3643161,.6190476,.4935065,77,21,0,47
.432365,.6190476,.4935065,77,21,1,47
-.8674831,.6190476,.4935065,77,21,1,47
-.6578302,.6190476,.4935065,77,21,1,47
.1807815,.6190476,.4935065,77,21,1,47
.1807815,.6190476,.4935065,77,21,1,47
.3065732,.6190476,.4935065,77,21,0,47
.1807815,.6190476,.4935065,77,21,0,47
-1.307754,.6190476,.4935065,77,21,1,47
-1.077136,.6190476,.4935065,77,21,0,47
1.061324,.6190476,.4935065,77,21,1,47
.8936014,.6190476,.4935065,77,21,1,47
.075955,.5625,.4935065,77,16,1,48
.5791221,.5625,.4935065,77,16,1,48
-.7626567,.5625,.4935065,77,16,0,48
-.9723096,.5625,.4935065,77,16,1,48
.432365,.5625,.4935065,77,16,1,48
.075955,.5625,.4935065,77,16,0,48
-.0288714,.5625,.4935065,77,16,1,48
-.1546632,.5625,.4935065,77,16,0,48
2.445033,.5625,.4935065,77,16,1,48
1.291942,.5625,.4935065,77,16,0,48
-.3643161,.5625,.4935065,77,16,0,48
-.0288714,.5625,.4935065,77,16,1,48
-.2594897,.5625,.4935065,77,16,0,48
-1.077136,.5625,.4935065,77,16,1,48
1.543525,.5,.4951456,103,24,0,49
1.543525,.5,.4951456,103,24,1,49
-.5530037,.5,.4951456,103,24,0,49
1.291942,.5,.4951456,103,24,0,49
-.4691426,.5,.4951456,103,24,0,49
.075955,.5,.4951456,103,24,1,49
1.061324,.5,.4951456,103,24,0,49
-.4691426,.5,.4951456,103,24,0,49
.5791221,.5,.4951456,103,24,1,49
1.291942,.5,.4951456,103,24,0,49
1.899935,.5,.4951456,103,24,0,49
.3065732,.5,.4951456,103,24,0,49
-.1546632,.5,.4951456,103,24,1,49
-.2594897,.5,.4951456,103,24,1,49
-.0288714,.5,.4951456,103,24,1,49
-.5530037,.5,.4951456,103,24,1,49
-1.307754,.5,.4951456,103,24,0,49
1.291942,.5,.4951456,103,24,1,49
.3065732,.5,.4951456,103,24,1,49
-.1546632,.5,.4951456,103,24,0,49
-.3643161,.5,.4951456,103,24,0,49
-1.077136,.4347826,.4951456,103,23,0,50
.3065732,.4347826,.4951456,103,23,0,50
-.5530037,.4347826,.4951456,103,23,1,50
-.4691426,.4347826,.4951456,103,23,0,50
-.5530037,.4347826,.4951456,103,23,1,50
-.5530037,.4347826,.4951456,103,23,0,50
-1.307754,.4347826,.4951456,103,23,0,50
-.3643161,.4347826,.4951456,103,23,0,50
.075955,.4347826,.4951456,103,23,0,50
.075955,.4347826,.4951456,103,23,0,50
-.6578302,.4347826,.4951456,103,23,1,50
-.8674831,.4347826,.4951456,103,23,0,50
-1.077136,.4347826,.4951456,103,23,0,50
1.543525,.4347826,.4951456,103,23,1,50
-.2594897,.4347826,.4951456,103,23,1,50
.5791221,.4347826,.4951456,103,23,1,50
-.2594897,.4347826,.4951456,103,23,1,50
.3065732,.4347826,.4951456,103,23,1,50
.432365,.4347826,.4951456,103,23,1,50
-.1546632,.4347826,.4951456,103,23,0,50
.8936014,.4347826,.4951456,103,23,1,50
1.061324,.4347826,.4951456,103,23,0,50
1.061324,.375,.4951456,103,16,1,51
-.0288714,.375,.4951456,103,16,0,51
-.0288714,.375,.4951456,103,16,1,51
-.5530037,.375,.4951456,103,16,1,51
-.2594897,.375,.4951456,103,16,1,51
-.0288714,.375,.4951456,103,16,0,51
-.9723096,.375,.4951456,103,16,0,51
.5791221,.375,.4951456,103,16,0,51
-.4691426,.375,.4951456,103,16,1,51
-.8674831,.375,.4951456,103,16,0,51
1.543525,.375,.4951456,103,16,0,51
-.8674831,.375,.4951456,103,16,0,51
-1.077136,.375,.4951456,103,16,0,51
-.9723096,.5625,.4951456,103,16,0,52
-1.68513,.5625,.4951456,103,16,1,52
-.2594897,.5625,.4951456,103,16,1,52
-1.68513,.5625,.4951456,103,16,1,52
1.291942,.5625,.4951456,103,16,0,52
1.543525,.5625,.4951456,103,16,1,52
.5791221,.5625,.4951456,103,16,1,52
.7258791,.5625,.4951456,103,16,0,52
-.0288714,.5625,.4951456,103,16,0,52
.3065732,.5625,.4951456,103,16,0,52
.8936014,.5625,.4951456,103,16,1,52
-.8674831,.5625,.4951456,103,16,0,52
-1.307754,.5625,.4951456,103,16,1,52
-1.181962,.5625,.4951456,103,16,1,52
-.9723096,.5625,.4951456,103,16,0,52
1.543525,.5833333,.4951456,103,24,1,53
1.061324,.5833333,.4951456,103,24,0,53
-1.307754,.5833333,.4951456,103,24,1,53
-.5530037,.5833333,.4951456,103,24,1,53
.7258791,.5833333,.4951456,103,24,1,53
-.5530037,.5833333,.4951456,103,24,1,53
.1807815,.5833333,.4951456,103,24,1,53
-.5530037,.5833333,.4951456,103,24,0,53
.3065732,.5833333,.4951456,103,24,1,53
.8936014,.5833333,.4951456,103,24,1,53
.7258791,.5833333,.4951456,103,24,1,53
1.543525,.5833333,.4951456,103,24,1,53
-1.412581,.5833333,.4951456,103,24,1,53
.8936014,.5833333,.4951456,103,24,0,53
-1.181962,.5833333,.4951456,103,24,0,53
1.291942,.5833333,.4951456,103,24,1,53
-.8674831,.5833333,.4951456,103,24,1,53
1.061324,.5833333,.4951456,103,24,1,53
1.543525,.5833333,.4951456,103,24,0,53
1.543525,.5833333,.4951456,103,24,0,53
-.2594897,.5833333,.4951456,103,24,0,53
.1807815,.5833333,.4951456,103,24,0,53
1.291942,.5833333,.4951456,103,24,0,53
.5791221,.3571429,.5423729,59,14,1,54
1.291942,.3571429,.5423729,59,14,0,54
1.291942,.3571429,.5423729,59,14,0,54
-.4691426,.3571429,.5423729,59,14,0,54
1.543525,.3571429,.5423729,59,14,1,54
-.4691426,.3571429,.5423729,59,14,0,54
2.9482,.3571429,.5423729,59,14,0,54
1.061324,.3571429,.5423729,59,14,0,54
-1.181962,.3571429,.5423729,59,14,0,54
.7258791,.3571429,.5423729,59,14,1,54
.075955,.3571429,.5423729,59,14,1,54
1.291942,.3571429,.5423729,59,14,0,54
-.1546632,.3571429,.5423729,59,14,1,54
-.1546632,.5652174,.5423729,59,23,1,55
1.291942,.5652174,.5423729,59,23,1,55
.7258791,.5652174,.5423729,59,23,1,55
.075955,.5652174,.5423729,59,23,1,55
-.0288714,.5652174,.5423729,59,23,1,55
-.1546632,.5652174,.5423729,59,23,0,55
2.9482,.5652174,.5423729,59,23,1,55
-.3643161,.5652174,.5423729,59,23,0,55
1.061324,.5652174,.5423729,59,23,0,55
.432365,.5652174,.5423729,59,23,1,55
.7258791,.5652174,.5423729,59,23,1,55
1.899935,.5652174,.5423729,59,23,1,55
.7258791,.5652174,.5423729,59,23,0,55
-.6578302,.5652174,.5423729,59,23,0,55
1.543525,.5652174,.5423729,59,23,1,55
-1.68513,.5652174,.5423729,59,23,0,55
.7258791,.5652174,.5423729,59,23,0,55
.432365,.5652174,.5423729,59,23,1,55
.7258791,.5652174,.5423729,59,23,1,55
-.9723096,.5652174,.5423729,59,23,0,55
.5791221,.5652174,.5423729,59,23,0,55
-.2594897,.5652174,.5423729,59,23,0,55
.7258791,.5652174,.5423729,59,23,1,55
.7258791,.6363636,.5423729,59,22,1,56
-.1546632,.6363636,.5423729,59,22,0,56
1.543525,.6363636,.5423729,59,22,0,56
-.5530037,.6363636,.5423729,59,22,1,56
-.1546632,.6363636,.5423729,59,22,1,56
1.061324,.6363636,.5423729,59,22,0,56
-.6578302,.6363636,.5423729,59,22,1,56
.075955,.6363636,.5423729,59,22,1,56
.3065732,.6363636,.5423729,59,22,0,56
.432365,.6363636,.5423729,59,22,0,56
.1807815,.6363636,.5423729,59,22,0,56
.8936014,.6363636,.5423729,59,22,0,56
2.445033,.6363636,.5423729,59,22,1,56
.432365,.6363636,.5423729,59,22,1,56
2.9482,.6363636,.5423729,59,22,1,56
-.0288714,.6363636,.5423729,59,22,1,56
1.291942,.6363636,.5423729,59,22,1,56
.7258791,.6363636,.5423729,59,22,1,56
.7258791,.6363636,.5423729,59,22,1,56
-1.181962,.6153846,.6545454,55,13,0,57
.8936014,.6153846,.6545454,55,13,1,57
2.445033,.6153846,.6545454,55,13,1,57
1.291942,.6153846,.6545454,55,13,1,57
.432365,.6153846,.6545454,55,13,0,57
.432365,.6153846,.6545454,55,13,0,57
1.899935,.6153846,.6545454,55,13,1,57
1.291942,.6153846,.6545454,55,13,1,57
-.2594897,.6153846,.6545454,55,13,1,57
.432365,.7,.6545454,55,20,1,58
.5791221,.7,.6545454,55,20,1,58
.075955,.7,.6545454,55,20,1,58
.1807815,.7,.6545454,55,20,0,58
.7258791,.7,.6545454,55,20,1,58
-.1546632,.7,.6545454,55,20,1,58
-.6578302,.7,.6545454,55,20,0,58
1.543525,.7,.6545454,55,20,0,58
1.061324,.7,.6545454,55,20,0,58
2.9482,.7,.6545454,55,20,1,58
1.899935,.7,.6545454,55,20,1,58
1.291942,.7,.6545454,55,20,1,58
-.1546632,.7,.6545454,55,20,1,58
-1.68513,.7,.6545454,55,20,1,58
-.3643161,.7,.6545454,55,20,0,58
-.8674831,.7,.6545454,55,20,1,58
1.291942,.7,.6545454,55,20,1,58
-.0288714,.7,.6545454,55,20,0,58
1.061324,.7,.6545454,55,20,1,58
2.445033,.7,.6545454,55,20,1,58
1.061324,.6363636,.6545454,55,22,1,59
.5791221,.6363636,.6545454,55,22,1,59
1.061324,.6363636,.6545454,55,22,1,59
.1807815,.6363636,.6545454,55,22,1,59
.3065732,.6363636,.6545454,55,22,0,59
.075955,.6363636,.6545454,55,22,1,59
.7258791,.6363636,.6545454,55,22,0,59
.7258791,.6363636,.6545454,55,22,0,59
.7258791,.6363636,.6545454,55,22,1,59
.1807815,.6363636,.6545454,55,22,0,59
-.1546632,.6363636,.6545454,55,22,1,59
.8936014,.6363636,.6545454,55,22,0,59
.432365,.6363636,.6545454,55,22,1,59
1.061324,.6363636,.6545454,55,22,1,59
.7258791,.6363636,.6545454,55,22,1,59
-.6578302,.6363636,.6545454,55,22,0,59
1.291942,.6363636,.6545454,55,22,1,59
-.0288714,.6363636,.6545454,55,22,1,59
.7258791,.6363636,.6545454,55,22,1,59
.8936014,.4705882,.4452055,146,17,1,60
1.543525,.4705882,.4452055,146,17,0,60
.7258791,.4705882,.4452055,146,17,0,60
.7258791,.4705882,.4452055,146,17,0,60
2.445033,.4705882,.4452055,146,17,1,60
.5791221,.4705882,.4452055,146,17,0,60
1.543525,.4705882,.4452055,146,17,0,60
.7258791,.4705882,.4452055,146,17,1,60
-1.538373,.4705882,.4452055,146,17,1,60
1.291942,.4705882,.4452055,146,17,1,60
2.9482,.4705882,.4452055,146,17,0,60
-.1546632,.4705882,.4452055,146,17,0,60
1.291942,.4705882,.4452055,146,17,1,60
2.445033,.4705882,.4452055,146,17,1,60
.432365,.4705882,.4452055,146,17,1,60
-.1546632,.4705882,.4452055,146,17,0,60
1.291942,.4705882,.4452055,146,17,0,60
.075955,.44,.4452055,146,25,1,61
1.291942,.44,.4452055,146,25,0,61
-.1546632,.44,.4452055,146,25,0,61
-.9723096,.44,.4452055,146,25,1,61
.8936014,.44,.4452055,146,25,0,61
.075955,.44,.4452055,146,25,0,61
.8936014,.44,.4452055,146,25,0,61
-1.68513,.44,.4452055,146,25,0,61
-.7626567,.44,.4452055,146,25,1,61
.1807815,.44,.4452055,146,25,0,61
.432365,.44,.4452055,146,25,1,61
-.1546632,.44,.4452055,146,25,0,61
-1.957678,.44,.4452055,146,25,0,61
-.9723096,.44,.4452055,146,25,1,61
-.4691426,.44,.4452055,146,25,0,61
-.7626567,.44,.4452055,146,25,1,61
1.061324,.44,.4452055,146,25,1,61
.075955,.44,.4452055,146,25,0,61
.5791221,.44,.4452055,146,25,1,61
1.543525,.44,.4452055,146,25,0,61
-1.412581,.44,.4452055,146,25,1,61
-.2594897,.44,.4452055,146,25,0,61
-.1546632,.44,.4452055,146,25,1,61
-.1546632,.4545455,.4452055,146,22,0,62
.7258791,.4545455,.4452055,146,22,1,62
1.543525,.4545455,.4452055,146,22,0,62
.1807815,.4545455,.4452055,146,22,0,62
-1.077136,.4545455,.4452055,146,22,1,62
-.4691426,.4545455,.4452055,146,22,0,62
-.2594897,.4545455,.4452055,146,22,0,62
-.5530037,.4545455,.4452055,146,22,0,62
.432365,.4545455,.4452055,146,22,0,62
.432365,.4545455,.4452055,146,22,1,62
-.2594897,.4545455,.4452055,146,22,0,62
.3065732,.4545455,.4452055,146,22,1,62
.7258791,.4545455,.4452055,146,22,1,62
-.0288714,.4545455,.4452055,146,22,0,62
-.5530037,.4545455,.4452055,146,22,1,62
.3065732,.4545455,.4452055,146,22,0,62
.075955,.4545455,.4452055,146,22,0,62
.8936014,.4545455,.4452055,146,22,1,62
-.8674831,.4545455,.4452055,146,22,1,62
-1.307754,.4545455,.4452055,146,22,0,62
-1.412581,.4166667,.4452055,146,24,1,63
.7258791,.4166667,.4452055,146,24,1,63
.1807815,.4166667,.4452055,146,24,0,63
.8936014,.4166667,.4452055,146,24,1,63
2.9482,.4166667,.4452055,146,24,1,63
-1.077136,.4166667,.4452055,146,24,0,63
2.445033,.4166667,.4452055,146,24,1,63
-.6578302,.4166667,.4452055,146,24,0,63
.7258791,.4166667,.4452055,146,24,0,63
1.899935,.4166667,.4452055,146,24,1,63
-1.412581,.4166667,.4452055,146,24,1,63
.5791221,.4166667,.4452055,146,24,0,63
-.2594897,.4166667,.4452055,146,24,0,63
-.3643161,.4166667,.4452055,146,24,0,63
-.4691426,.4166667,.4452055,146,24,0,63
-.9723096,.4166667,.4452055,146,24,0,63
-.2594897,.4166667,.4452055,146,24,0,63
-.0288714,.4166667,.4452055,146,24,1,63
-.3643161,.4166667,.4452055,146,24,0,63
-.2594897,.4166667,.4452055,146,24,1,63
.075955,.4166667,.4452055,146,24,0,63
-.4691426,.5,.4452055,146,16,0,64
-1.538373,.5,.4452055,146,16,1,64
1.291942,.5,.4452055,146,16,0,64
.3065732,.5,.4452055,146,16,1,64
-.1546632,.5,.4452055,146,16,1,64
.075955,.5,.4452055,146,16,0,64
.075955,.5,.4452055,146,16,1,64
-.0288714,.5,.4452055,146,16,1,64
-.0288714,.5,.4452055,146,16,1,64
.7258791,.5,.4452055,146,16,0,64
.1807815,.5,.4452055,146,16,0,64
-1.077136,.5,.4452055,146,16,1,64
1.291942,.5,.4452055,146,16,0,64
-.0288714,.5,.4452055,146,16,1,64
.8936014,.5,.4452055,146,16,0,64
-.3643161,.4705882,.4452055,146,17,1,65
-.1546632,.4705882,.4452055,146,17,0,65
.5791221,.4705882,.4452055,146,17,1,65
-.0288714,.4705882,.4452055,146,17,0,65
-.5530037,.4705882,.4452055,146,17,0,65
.7258791,.4705882,.4452055,146,17,0,65
1.899935,.4705882,.4452055,146,17,0,65
-.2594897,.4705882,.4452055,146,17,0,65
.3065732,.4705882,.4452055,146,17,1,65
-.3643161,.4705882,.4452055,146,17,1,65
1.291942,.4705882,.4452055,146,17,1,65
.3065732,.4705882,.4452055,146,17,1,65
.1807815,.4705882,.4452055,146,17,0,65
2.445033,.4705882,.4452055,146,17,0,65
1.291942,.4705882,.4452055,146,17,1,65
1.291942,.4705882,.4452055,146,17,1,65
-.3643161,.4705882,.4452055,146,17,0,65
.3065732,.4,.4452055,146,25,1,66
1.899935,.4,.4452055,146,25,0,66
.432365,.4,.4452055,146,25,1,66
1.543525,.4,.4452055,146,25,0,66
-.1546632,.4,.4452055,146,25,1,66
.1807815,.4,.4452055,146,25,0,66
.432365,.4,.4452055,146,25,0,66
.8936014,.4,.4452055,146,25,1,66
1.543525,.4,.4452055,146,25,0,66
.7258791,.4,.4452055,146,25,1,66
.075955,.4,.4452055,146,25,1,66
.075955,.4,.4452055,146,25,0,66
-.1546632,.4,.4452055,146,25,1,66
-.0288714,.4,.4452055,146,25,1,66
.432365,.4,.4452055,146,25,0,66
.075955,.4,.4452055,146,25,0,66
.5791221,.4,.4452055,146,25,0,66
.7258791,.4,.4452055,146,25,0,66
.5791221,.4,.4452055,146,25,0,66
.075955,.4,.4452055,146,25,0,66
